Date,AAPL,MSFT,GOOGL,AMZN,META,NVDA,TSLA
2025-01-08,241.8414764404297,422.23980712890625,193.3197479248047,222.1300048828125,609.2967529296875,140.07948303222656,394.94000244140625
2025-01-10,236.01219177246094,416.6604919433594,191.41592407226562,218.94000244140625,614.4248046875,135.8804168701172,394.739990234375
2025-01-13,233.5708465576172,414.9101257324219,190.38929748535156,218.4600067138672,606.9124145507812,133.20098876953125,403.30999755859375
2025-01-14,232.45480346679688,413.3984375,189.04367065429688,217.75999450683594,592.8651733398438,131.73129272460938,396.3599853515625
2025-01-15,237.028564453125,423.9802551269531,194.91453552246094,223.35000610351562,615.681884765625,136.21034240722656,428.2200012207031
2025-01-16,227.4525604248047,422.25970458984375,192.28311157226562,220.66000366210938,609.8753662109375,133.54090881347656,413.82000732421875
2025-01-17,229.16647338867188,426.6853942871094,195.3630828857422,225.94000244140625,611.342041015625,137.6800079345703,426.5
2025-01-21,221.85243225097656,426.1583251953125,197.4064178466797,230.7100067138672,615.0234375,140.79933166503906,424.07000732421875
2025-01-22,223.03823852539062,443.7615966796875,197.72537231445312,235.00999450683594,622.0469970703125,147.03799438476562,415.1099853515625
2025-01-23,222.86883544921875,444.2687683105469,197.33665466308594,235.4199981689453,634.966796875,147.1879425048828,412.3800048828125
2025-01-24,221.991943359375,441.63330078125,199.5594024658203,234.85000610351562,645.9810791015625,142.58892822265625,406.5799865722656
2025-01-27,229.04690551757812,432.1851806640625,191.18670654296875,235.4199981689453,658.3422241210938,118.39420318603516,397.1499938964844
2025-01-28,237.4171905517578,444.7561340332031,194.6653594970703,238.14999389648438,672.7584838867188,128.9619140625,398.0899963378906
2025-01-29,238.51329040527344,439.9126892089844,194.77499389648438,237.07000732421875,674.9135131835938,123.67305755615234,389.1000061035156
2025-01-30,236.7495574951172,412.7221374511719,200.21725463867188,234.63999938964844,685.3990478515625,124.62285614013672,400.2799987792969
2025-01-31,235.16519165039062,412.791748046875,203.35702514648438,237.67999267578125,687.5739135742188,120.04385375976562,404.6000061035156
2025-02-03,227.2034454345703,408.6744384765625,200.57608032226562,237.4199981689453,695.8346557617188,116.63459777832031,383.67999267578125
2025-02-04,231.9765167236328,410.116455078125,205.7093505859375,242.05999755859375,702.5489501953125,118.62416076660156,392.2099914550781
2025-02-05,231.6476593017578,411.03143310546875,190.70826721191406,236.1699981689453,703.2274169921875,124.80281829833984,378.1700134277344
2025-02-06,232.39501953125,413.5475769042969,190.97738647460938,238.8300018310547,710.3307495117188,128.65196228027344,374.32000732421875
2025-02-07,226.82479858398438,407.5107727050781,184.73770141601562,229.14999389648438,712.8548583984375,129.81170654296875,361.6199951171875
2025-02-10,227.0941162109375,409.96728515625,185.86404418945312,233.13999938964844,715.7281494140625,133.54090881347656,350.7300109863281
2025-02-11,232.05198669433594,409.1915588378906,184.71778869628906,232.75999450683594,718.12255859375,132.77108764648438,328.5
2025-02-12,236.29161071777344,406.80462646484375,183.01333618164062,228.92999267578125,723.6895751953125,131.11143493652344,336.510009765625
2025-02-13,240.9402313232422,408.29644775390625,185.5351104736328,230.3699951171875,726.8621826171875,135.26052856445312,355.94000244140625
2025-02-14,244.00274658203125,406.1979675292969,184.62808227539062,228.67999267578125,734.9533081054688,138.81976318359375,355.8399963378906
2025-02-18,243.87306213378906,407.4013671875,183.17283630371094,226.64999389648438,714.7005615234375,139.36964416503906,354.1099853515625
2025-02-19,244.27207946777344,412.5033264160156,184.66795349121094,226.6300048828125,702.1300048828125,139.19967651367188,360.55999755859375
2025-02-20,245.22975158691406,414.6857604980469,183.9602508544922,222.8800048828125,693.2207641601562,140.07948303222656,354.3999938964844
2025-02-21,244.95042419433594,406.793212890625,179.076171875,216.5800018310547,681.95703125,134.4007110595703,337.79998779296875
2025-02-24,246.49664306640625,402.59783935546875,178.66751098632812,212.7100067138672,666.572998046875,130.2516326904297,330.5299987792969
2025-02-25,246.43678283691406,396.51898193359375,174.84994506835938,212.8000030517578,655.9677734375,126.60242462158203,302.79998779296875
2025-02-26,239.77310180664062,398.3426513671875,172.16868591308594,214.35000610351562,672.1300048828125,131.2514190673828,290.79998779296875
2025-02-27,236.72056579589844,391.16766357421875,167.9524383544922,208.74000549316406,656.7060546875,120.12384033203125,281.95001220703125
2025-02-28,241.24948120117188,395.6121520996094,169.72665405273438,212.27999877929688,666.642822265625,124.89279174804688,292.9800109863281
2025-03-03,237.4487762451172,387.14166259765625,166.46726989746094,205.02000427246094,653.5234375,114.03515625,284.6499938964844
